adresse,num,proprio[global],collectif,sexe,statut_femme,proprio_titre*,proprio_particule*,proprio_name*,proprio_ad,proprio_numAd,commune_propio,proprio_region*,Pays,same_place*,commentaire,x_dom,y_dom,postcode_en2020_dom,source_dom,url_dom,score_dom
rue de l’Abbé Groult,57,Beaufils,,,,-0,-0,Beaufils,rue Abbé Groult,57,Paris,Paris,France,oui,,2.296278,48.83999,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=57+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.712024719990741
rue de l’Abbé Groult,65,Ollagnier,,,,-0,-0,Ollagnier,-0,Quincy,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Quincy+-0&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,67,Morin,,,,-0,-0,Morin,rue Sèvres,49,Paris,Paris,France,non,,2.328345,48.851934,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=49+rue+Sèvres&lat=48.8566&lon=2.3522&limit=100,0.5768204883971471
rue de l’Abbé Groult,71,Grillard (Mme),,F,Mme,-0,-0,Grillard,Grillard (Mme),-0,Issoudun,Indre,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+Grillard+(Mme)&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,73,Binon,,,,-0,-0,Binon,rue St Ferdinand,25-27,Paris,Paris,France,non,,2.288319,48.878207,75017,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25-27+rue+St+Ferdinand&lat=48.8566&lon=2.3522&limit=100,0.4412029018817423
rue de l’Abbé Groult,75,Rouyer,,,,-0,-0,Rouyer,rue Vaugirard,344,Paris,Paris,France,non,,2.34133,48.848787,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=344+rue+Vaugirard&lat=48.8566&lon=2.3522&limit=100,0.5995292248951403
rue de l’Abbé Groult,77,Alazet,,,,-0,-0,Alazet,rue Abbé Groult,77,Paris,Paris,France,oui,,2.297559,48.839007,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=77+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120360250582888
rue de l’Abbé Groult,81,Mallet,,,,-0,-0,Mallet,rue Alleray,7,Paris,Paris,France,non,,2.300759,48.838647,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=7+rue+Alleray&lat=48.8566&lon=2.3522&limit=100,0.7754025353211917
rue de l’Abbé Groult,83,Pommier (Melle),,F,Melle,-0,-0,Pommier,rue Chomel,6,Paris,Paris,France,non,,2.32596,48.852312,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=6+rue+Chomel&lat=48.8566&lon=2.3522&limit=100,0.8768006197039402
rue de l’Abbé Groult,83bis,Roche (Vve),,F,Veuve,-0,-0,Roche,rue Legendre,136,Paris,Paris,France,non,,2.323264,48.889425,75017,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=136+rue+Legendre&lat=48.8566&lon=2.3522&limit=100,0.8811815226439618
rue de l’Abbé Groult,85,Ouachée,,,,-0,-0,Ouachée,quai Conti,17,Paris,Paris,France,non,,2.338058,48.857115,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+quai+Conti&lat=48.8566&lon=2.3522&limit=100,0.7258554476688271
rue de l’Abbé Groult,87,Ouachée,,,,-0,-0,Ouachée,quai Conti,17,Paris,Paris,France,non,,2.338058,48.857115,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+quai+Conti&lat=48.8566&lon=2.3522&limit=100,0.7258554476688271
rue de l’Abbé Groult,95,Taclet,,,,-0,-0,Taclet,rue Montbrun,,Paris,Paris,France,non,,2.329975,48.829552,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=+rue+Montbrun&lat=48.8566&lon=2.3522&limit=100,0.8180411122830791
rue de l’Abbé Groult,97,Couhault,,,,-0,-0,Couhault,rue Lecourbe,56,Paris,Paris,France,non,,2.310567,48.844861,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+rue+Lecourbe&lat=48.8566&lon=2.3522&limit=100,0.7220684301157463
rue de l’Abbé Groult,99,Gressot,,,,-0,-0,Gressot,rue Vincent,7,Paris,Paris,France,non,,2.342667,48.888209,75018,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=7+rue+Vincent&lat=48.8566&lon=2.3522&limit=100,0.6319720297584531
rue de l’Abbé Groult,101,Chevalier (Vve),,F,Veuve,-0,-0,Chevalier,rue Abbé Groult,101,Paris,Paris,France,oui,,2.299675,48.837636,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=101+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194667157853009
rue de l’Abbé Groult,103,Stévenard (Mme),,F,Mme,-0,-0,Stévenard,impasse Maine,3,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=3+impasse+Maine&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,105,Renard (Mme),,F,Mme,-0,-0,Renard,rue Oberkampf,40,Paris,Paris,France,non,,2.37195,48.86447,75011,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+Oberkampf&lat=48.8566&lon=2.3522&limit=100,0.8811253099319873
rue de l’Abbé Groult,107,Chérioux,,,,-0,-0,Chérioux,rue Abbé Groult,107,Paris,Paris,France,oui,,2.299973,48.837367,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=107+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194680380403475
rue de l’Abbé Groult,109,Ducerveau,,,,-0,-0,Ducerveau,rue Abbé Groult,109,Paris,Paris,France,oui,,2.300078,48.837297,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=109+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194688736854623
rue de l’Abbé Groult,111,Siou,,,,-0,-0,Siou,rue Téhéran,13,Paris,Paris,France,non,,2.312627,48.87684,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=13+rue+Téhéran&lat=48.8566&lon=2.3522&limit=100,0.7343386213440279
rue de l’Abbé Groult,113,Moulin,,,,-0,-0,Moulin,rue Abbé Groult,113,Paris,Paris,France,oui,,2.300431,48.837061,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=113+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194716145437599
rue de l’Abbé Groult,115,Jassédé,,,,-0,-0,Jassédé,rue Abbé Groult,115,Paris,Paris,France,oui,,2.300543,48.836986,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=115+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194724635204817
rue de l’Abbé Groult,117,Boissier,,,,-0,-0,Boissier,rue St Maur,102,Paris,Paris,France,non,,2.372711,48.870636,75010,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=102+rue+St+Maur&lat=48.8566&lon=2.3522&limit=100,0.5041081579373656
rue de l’Abbé Groult,119,Daumain,,,,-0,-0,Daumain,rue Thimonnier,3,Paris,Paris,France,non,,2.347071,48.879976,75009,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=3+rue+Thimonnier&lat=48.8566&lon=2.3522&limit=100,0.8772310464284737
rue de l’Abbé Groult,121,Plais,,,,-0,-0,Plais,rue Four,9,Paris,Paris,France,non,,2.335653,48.852907,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+rue+Four&lat=48.8566&lon=2.3522&limit=100,0.5633367974221936
rue de l’Abbé Groult,123,Hévin et Deschamps,,,,-0,-0,Hévin et Deschamps,rue Sèvres,70,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=70+rue+Sèvres&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,125,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,125bis,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,127,Burving (Mme),,F,Mme,-0,-0,Burving,rue Lecourbe,101,Paris,Paris,France,non,,2.303382,48.842707,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=101+rue+Lecourbe&lat=48.8566&lon=2.3522&limit=100,0.8826448613210716
rue de l’Abbé Groult,129,Bonhomme,,,,-0,-0,Bonhomme,rue Abbé Groult,111,Paris,Paris,France,non,,2.300137,48.837256,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=111+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194693134218108
rue de l’Abbé Groult,131,Bonhomme,,,,-0,-0,Bonhomme,rue Abbé Groult,111,Paris,Paris,France,non,,2.300137,48.837256,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=111+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194693134218108
rue de l’Abbé Groult,133,Soyer,,,,-0,-0,Soyer,rue Abbé Groult,133,Paris,Paris,France,oui,,2.302212,48.836051,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=133+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194871279427107
rue de l’Abbé Groult,135,Lemperière,,,,-0,-0,Lemperière,avenue Charmes,84,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=84+avenue+Charmes&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,137,Lemperière,,,,-0,-0,Lemperière,avenue Charmes,84,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=84+avenue+Charmes&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,139,Ville de Paris,Etat,,,-0,-0,Ville de Paris,-0,-0,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,141,Deux-Després,,,,-0,-0,Deux-Després,place République,8,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=8+place+République&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,4,Boucher,,,,-0,-0,Boucher,rue Chappe,10,Bourges,Cher,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=10+rue+Chappe&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,6,Surant,,,,-0,-0,Surant,rue Abbé Groult,8,Paris,Paris,France,non,,2.293548,48.842971,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=8+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7038893756835576
rue de l’Abbé Groult,8,Surant,,,,-0,-0,Surant,rue Abbé Groult,8,Paris,Paris,France,oui,,2.293548,48.842971,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=8+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7038893756835576
rue de l’Abbé Groult,10,Surant,,,,-0,-0,Surant,rue Abbé Groult,8,Paris,Paris,France,non,,2.293548,48.842971,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=8+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7038893756835576
rue de l’Abbé Groult,12,Barthélémy,,,,-0,-0,Barthélémy,rue Bac,19,Paris,Paris,France,non,,2.328347,48.85812,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=19+rue+Bac&lat=48.8566&lon=2.3522&limit=100,0.6893285183994246
rue de l’Abbé Groult,14,Barbeau,,,,-0,-0,Barbeau,Châtillon,Rte de Chevreuse,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Rte+de+Chevreuse+Châtillon&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,16,Schwartz (Vve),,F,Veuve,-0,-0,Schwartz,rue Ouest,13,Paris,Paris,France,non,,2.321995,48.837198,75014,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=13+rue+Ouest&lat=48.8566&lon=2.3522&limit=100,0.646237432408238
rue de l’Abbé Groult,18,Niolet,,,,-0,-0,Niolet,rue Abbé Groult,102,Paris,Paris,France,non,,2.29956,48.837493,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=102+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194623513306697
rue de l’Abbé Groult,22,Thomain,,,,-0,-0,Thomain,rue Croix Nivert,113,Paris,Paris,France,non,,2.299455,48.846264,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=113+rue+Croix+Nivert&lat=48.8566&lon=2.3522&limit=100,0.5076095050562063
rue de l’Abbé Groult,24,Sibilat (Mme),,F,Mme,-0,-0,Sibilat,rue Abbé Groult,24,Paris,Paris,France,oui,,2.294236,48.842019,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=24+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.712009466620876
rue de l’Abbé Groult,26,Langlois,,,,-0,-0,Langlois,rue Louvois,7,Paris,Paris,France,non,,2.336661,48.868345,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=7+rue+Louvois&lat=48.8566&lon=2.3522&limit=100,0.7228631235439298
rue de l’Abbé Groult,28,Touset,,,,-0,-0,Touset,rue Fondary,33,Paris,Paris,France,non,,2.293794,48.847986,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=33+rue+Fondary&lat=48.8566&lon=2.3522&limit=100,0.882511508454368
rue de l’Abbé Groult,30,Houasse,,,,-0,-0,Houasse,rue Jean-Jacques Rousseau,7,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=7+rue+Jean-Jacques+Rousseau&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,32,Varet,,,,-0,-0,Varet,rue Miollis,30,Paris,Paris,France,non,,2.30348,48.845824,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=30+rue+Miollis&lat=48.8566&lon=2.3522&limit=100,0.8826780479680739
rue de l’Abbé Groult,34,Winter,,,,-0,-0,Winter,rue Tiquetonne,64,Paris,Paris,France,non,,2.345532,48.864843,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=64+rue+Tiquetonne&lat=48.8566&lon=2.3522&limit=100,0.8729269788994952
rue de l’Abbé Groult,36,Hirsch,,,,-0,-0,Hirsch,rue Abbé Groult,36,Paris,Paris,France,oui,,2.294862,48.841405,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=36+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120147556549896
rue de l’Abbé Groult,38,Bricage,,,,-0,-0,Bricage,rue Abbé Groult,38,Paris,Paris,France,oui,,2.294977,48.841267,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=38+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.712015363217502
rue de l’Abbé Groult,40,Lecomte,,,,-0,-0,Lecomte,rue Abbé Groult,40,Paris,Paris,France,oui,,2.295053,48.841177,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=40+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120157687729088
rue de l’Abbé Groult,42,Bresson,,,,-0,-0,Bresson,rue Abbé Groult,42,Paris,Paris,France,oui,,2.295161,48.841049,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=42+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120163288723134
rue de l’Abbé Groult,42bis,Alloncle,,,,-0,-0,Alloncle,rue Abbé Groult,42bis,Paris,Paris,France,oui,,2.295239,48.840956,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=42bis+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.6602490386416128
rue de l’Abbé Groult,44,Alloncle,,,,-0,-0,Alloncle,rue Abbé Groult,42bis,Paris,Paris,France,non,,2.295239,48.840956,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=42bis+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.6602490386416128
rue de l’Abbé Groult,44bis,Durand,,,,-0,-0,Durand,rue Lecourbe,200,Paris,Paris,France,non,,2.295523,48.840475,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=200+rue+Lecourbe&lat=48.8566&lon=2.3522&limit=100,0.8824707223150732
rue de l’Abbé Groult,46,Durand,,,,-0,-0,Durand,rue Lecourbe,200,Paris,Paris,France,non,,2.295523,48.840475,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=200+rue+Lecourbe&lat=48.8566&lon=2.3522&limit=100,0.8824707223150732
rue de l’Abbé Groult,48,Choinel (Vve),,F,Veuve,-0,-0,Choinel,boulevard St Marcel,58,Paris,Paris,France,non,,2.279909,48.876527,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=58+boulevard+St+Marcel&lat=48.8566&lon=2.3522&limit=100,0.41738986504037884
rue de l’Abbé Groult,50,Choinel (Vve),,F,Veuve,-0,-0,Choinel,boulevard St Marcel,58,Paris,Paris,France,non,,2.279909,48.876527,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=58+boulevard+St+Marcel&lat=48.8566&lon=2.3522&limit=100,0.41738986504037884
rue de l’Abbé Groult,52,Bert,,,,-0,-0,Bert,rue Blomet,136,Paris,Paris,France,non,,2.296099,48.839471,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=136+rue+Blomet&lat=48.8566&lon=2.3522&limit=100,0.8824685647658613
rue de l’Abbé Groult,54,Bert,,,,-0,-0,Bert,rue Blomet,136,Paris,Paris,France,non,,2.296099,48.839471,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=136+rue+Blomet&lat=48.8566&lon=2.3522&limit=100,0.8824685647658613
rue de l’Abbé Groult,56,Lévesque (Mme),,F,Mme,-0,-0,Lévesque,rue Abbé Groult,56,Paris,Paris,France,oui,,2.296286,48.839793,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120221879875024
rue de l’Abbé Groult,62,Kubler (Mme),,F,Mme,-0,-0,Kubler,rue Abbé Groult,62,Paris,Paris,France,oui,,2.296764,48.8394,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=62+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120261378489974
rue de l’Abbé Groult,64,Safré,,,,-0,-0,Safré,rte Colombes,42,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=42+rte+Colombes&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,66,Bourdeley,,,,-0,-0,Bourdeley,rue Mabillon,18,Paris,Paris,France,non,,2.335209,48.851598,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=18+rue+Mabillon&lat=48.8566&lon=2.3522&limit=100,0.8758294625589974
rue de l’Abbé Groult,68,Marchais,,,,-0,-0,Marchais,rue Abbé Groult,68,Paris,Paris,France,oui,,2.297031,48.839215,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=68+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120287452081059
rue de l’Abbé Groult,70,Belœil,,,,-0,-0,Belœil,rue Abbé Groult,70,Paris,Paris,France,oui,,2.297128,48.839148,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=70+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120296823069682
rue de l’Abbé Groult,72,Allaire (Mme),,F,Mme,-0,-0,Allaire,rue Rousselet,15,Paris,Paris,France,non,,2.318244,48.849349,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=15+rue+Rousselet&lat=48.8566&lon=2.3522&limit=100,0.876703970040003
rue de l’Abbé Groult,74,Palluel (Vve),,F,Veuve,-0,-0,Palluel,rue Grenelle,39,Paris,Paris,France,non,,2.29565,48.864162,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=39+rue+Grenelle&lat=48.8566&lon=2.3522&limit=100,0.3811211250317554
rue de l’Abbé Groult,76,Marchais (Mme),,F,Mme,-0,-0,Marchais,rue Abbé Groult,76,Paris,Paris,France,oui,,2.297554,48.838854,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=76+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120337187793275
rue de l’Abbé Groult,78,Domain (Mme),,F,Mme,-0,-0,Domain,rue Abbé Groult,78,Paris,Paris,France,oui,,2.29768,48.838767,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=78+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120348862776875
rue de l’Abbé Groult,80,Veschambes (Vve),,F,Veuve,-0,-0,Veschambes,rue Abbé Groult,80,Paris,Paris,France,oui,,2.297789,48.838692,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=80+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.712035890592912
rue de l’Abbé Groult,82,Riva,,,,-0,-0,Riva,rue Fenoux,8,Paris,Paris,France,non,,2.29751,48.839667,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=8+rue+Fenoux&lat=48.8566&lon=2.3522&limit=100,0.8824989363420551
rue de l’Abbé Groult,84,Mathonnet,,,,-0,-0,Mathonnet,rte Joinville,76bis,,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=76bis+rte+Joinville&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,86,Legrippe,,,,-0,-0,Legrippe,rue Rambuteau,18,Paris,Paris,France,non,,2.349831,48.862135,75001,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=18+rue+Rambuteau&lat=48.8566&lon=2.3522&limit=100,0.7220309351987758
rue de l’Abbé Groult,92,Delingette,,,,-0,-0,Delingette,-0,Quincy-Segy,,Seine-et-Marne,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Quincy-Segy+-0&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,94,Piton,,,,-0,-0,Piton,rue Abbé Groult,94,Paris,Paris,France,oui,,2.299081,48.83781,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=94+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7120472335694606
rue de l’Abbé Groult,94bis,Pelletier,,,,-0,-0,Pelletier,rue Abbé Groult,94bis,Paris,Paris,France,oui,,2.29345,48.843309,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=94bis+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.552462489090622
rue de l’Abbé Groult,96,Delamarre (Vve),,F,Veuve,-0,-0,Delamarre,rue St Antoine,143,Paris,Paris,France,non,,2.367989,48.853201,75004,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=143+rue+St+Antoine&lat=48.8566&lon=2.3522&limit=100,0.5527560649818071
rue de l’Abbé Groult,98,Dumas,,,,-0,-0,Dumas,-0,Montesson,,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Montesson+-0&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,98bis,Fromage,,,,-0,-0,Fromage,rue Abbé Groult,98bis,Paris,Paris,France,oui,,2.299384,48.837609,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=98bis+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.660282130607923
rue de l’Abbé Groult,100,Thonet (Mme),,F,Mme,-0,-0,Thonet,rue Abbé Groult,100,Paris,Paris,France,oui,,2.299473,48.83755,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=100+rue+Abbé+Groult&lat=48.8566&lon=2.3522&limit=100,0.7194616187703873
rue de l’Abbé Groult,102,Saunier (Vve),,F,Veuve,-0,-0,Saunier,Saunier (Vve),Liomer,,Somme,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Liomer+Saunier+(Vve)&lat=48.8566&lon=2.3522&limit=100,
rue de l’Abbé Groult,104,Delance,,,,-0,-0,Delance,rue Vaugirard,95,Paris,Paris,France,non,,2.319498,48.844827,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=95+rue+Vaugirard&lat=48.8566&lon=2.3522&limit=100,0.6329002788464765
rue de l’Abbé Groult,104bis,Pillion (Mme),,F,Mme,-0,-0,Pillion,rue Quincampoix,37,Paris,Paris,France,non,,2.350862,48.86195,75003,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=37+rue+Quincampoix&lat=48.8566&lon=2.3522&limit=100,0.7428501627215663
